shader,cs3,cs4,cs5,GLARE_ENABLED,GLARE_MAP_ENABLED,EMISSION_MAPPING_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_ENANLED,ALPHA_TESTING_ENABLED,FAR_CLIP_BY_DITHER_ENABLED,MULTI_UV_MULTIPLICATIVE_BLENDING_ENANLED,NOTHING_ENABLED,MULTI_UV_GLARE_MAP_ENABLED,SPECULAR_ENABLED,ALPHA_BLENDING_ENABLED,WATER_SURFACE_ENABLED,NO_MAIN_LIGHT_SHADING_ENABLED,NORMAL_MAPPING_ENABLED,RECEIVE_SHADOWS_VITA,SPECULAR_MAPPING_ENABLED,FOR_SHADOW,CUBE_MAPPING_ENABLED,SUBTRACT_BLENDING_ENABLED,SPECULAR_COLOR_ENABLED,RIM_LIGHTING_ENABLED,SKINNING_ENABLED,MULTI_UV_ENANLED,NO_SSAO,BLEND_VERTEX_COLOR_BY_ALPHA_ENABLED,MULTI_UV2_ENANLED,WINDY_GRASS_TEXV_WEIGHT_ENABLED,MULTI_UV_SPECULAR_MAPPING_ENABLED,FAKE_CONSTANT_SPECULAR_ENABLED,RIM_TRANSPARENCY_ENABLED,DUDV_MAPPING_ENABLED,MULTIPLICATIVE_BLENDING_ENABLED,MULTI_UV_MULTIPLICATIVE_BLENDING_EX_ENANLED,NO_ALL_LIGHTING_ENABLED,MULTI_UV2_ADDITIVE_BLENDING_ENANLED,PROJECTION_MAP_ENABLED,TRANSPARENT_DELAY_ENABLED,CASTS_SHADOWS,MULTI_UV_NORMAL_MAPPING_ENABLED,DOUBLE_SIDED,MULTI_UV2_MULTIPLICATIVE_BLENDING_EX_ENANLED,VERTEX_COLOR_ENABLED,SPHERE_MAPPING_ENABLED,MULTI_UV_MULTIPLICATIVE_BLENDING_LM_ENANLED,WINDY_GRASS_ENABLED,HALF_LAMBERT_LIGHTING_ENABLED,FOR_EFFECT,NO_DYNAMIC_LIGHT,FOG_RATIO_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_LM_ENANLED,FOG_ENABLED,MULTI_UV_ADDITIVE_BLENDING_ENANLED,CASTS_SHADOWS_VITA,ADDITIVE_BLENDING_ENABLED,SHADOW_COLOR_SHIFT_ENABLED,RECEIVE_SHADOWS
ed8_map.fx#21C3B0185BFD098F57A54101B523F9DE,M_C3410.pkg,None,None,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#21D185A607B0E1355129EAFF9F2D3287,M_C3210.pkg,None,M_C3210.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
ed8_map.fx#21DABEAD43A226935BF957B537D7A42D,None,O_F00OBJ00.pkg,O_F00OBJ00.pkg,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#21DFC7A81E319D5E923B3D0288F369A5,M_C1000.pkg,M_C1080.pkg,M_C1080.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#21EF54E40C23786FAC40FF8BF97DB33C,M_A0301.pkg,M_A0301.pkg,None,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#21F68BE0DE3A285DCB0ECFFF12B6DC24,None,O_M90SKY02.pkg,O_M90SKY02.pkg,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#220253A301346C25FC1E6ABD94EA64A7,M_C3600.pkg,M_T9210.pkg,M_C3600.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ed8_map.fx#22089D30E280DDFD9560547B2A1B8FE2,None,M_M9050.pkg,None,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#2214871D6F14540FADDB6865B3891D8B,None,O_M50DOR03.pkg,None,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#221CA2D71FA3E954AC6C220B49FD7CC0,O_T22EVT00.pkg,E_EFDO009.pkg,E_EFDO009.pkg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#22423B4FA084623382CE2045E5E16C79,M_A0501.pkg,M_A0501.pkg,M_A0501.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#225E778F1A2A1FF55FC58CC5DC018CC5,None,M_M8000.pkg,M_M8110.pkg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#2275EAC6B0FF5C51154BF64365804579,M_T2020.pkg,M_T2020.pkg,None,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#22798A43E2662DC4ECB314D0CB9E364B,None,M_M9050.pkg,None,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#22836B3F675172CEF0A6B359E2EA2FDD,None,M_F4010.pkg,M_F4010.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ed8_map.fx#228A1F0D236815CC6B964EE2ED5185F1,O_C00PLT01.pkg,O_M22EVT05.pkg,O_M22EVT05.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#22A5840A7F2C042E368D69B9A6B3B98C,O_T02PLT03.pkg,O_T02PLT03.pkg,O_T02PLT03.pkg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#22ACF898824977E9F0E1A022EE3435D0,None,O_S63KAG65.pkg,O_S63KAG65.pkg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ed8_map.fx#22B81382100619690A83CBCA763EBC98,None,None,M_H1020.pkg,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#22BFAE644B0608CA39D45D56F386E38C,O_V99EVT06.pkg,O_V99EVT06.pkg,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#22C5FA45ACE15AD7A77339DC58C3D678,E_EF0O073.pkg,E_EF0O073.pkg,E_EF0O073.pkg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ed8_map.fx#22C9BD3DE8FDDCFB0A27DD945F355EFA,None,M_V0000.pkg,M_V5000.pkg,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#22D70AEC70F604FEB71E93949BECA998,None,None,M_H2000.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#22DDA03D177F4052CCC94FCE5168EDCD,None,O_C06LIG00.pkg,M_C3800.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#22E1E576EE497915D2A64449F1211BA6,None,None,O_I0015.pkg,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
ed8_map.fx#22EC3D9D3103F27BB3FF8B1C31510781,M_T0260.pkg,M_T0260.pkg,M_V5000.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#22EC4891BFB87D8DA12A81D37FB24BEE,None,O_S61KMO80.pkg,O_S61KMO80.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#22F848E48D7E7B222ED598EEB60B581B,O_C22OBJ07.pkg,O_C22OBJ07.pkg,O_C22OBJ07.pkg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
ed8_map.fx#22FC48A92BF34D3F6E1B7A1DF96CFB0A,None,None,E_EFDO033.pkg,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
ed8_map.fx#2330FDC1258409F24C191FA1B7FC2304,M_C3610.pkg,M_C3610.pkg,None,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
ed8_map.fx#23363C11B8A64338CA335174FAB89872,None,None,M_D9100.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#233A235EBA53AF601C0046A052166F3A,M_A0301.pkg,M_A0301.pkg,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#233E6F9D17AEDEE9A4D0AFED1BB73301,M_M3040.pkg,M_M3040.pkg,M_F1021.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#233E81972DC31DF9753AE7A908DFACE9,None,None,M_C2450.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
ed8_map.fx#234C95BA7129437E2E45286440D3F536,O_T30HOU02.pkg,O_T30HOU02.pkg,None,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#2362D0D568EF6BF136F1885D0BBC1B64,M_C1000.pkg,M_T3000.pkg,M_C2800.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#236A0E5E5EE7C58BB83C059FB6CECEAE,M_C0450.pkg,M_C0450.pkg,M_C2840.pkg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#2386347EF748AB47A005C0E0C3477D6C,C_EQU438.pkg,C_EQU438.pkg,C_EQU438.pkg,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#23A1F7EA9D521595247C5FCDFDF08C79,M_T0000.pkg,M_F5000.pkg,M_T0000.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#23A2D8937E17DB2A1ADEA5E15227A1EA,M_A0508.pkg,M_A0508.pkg,M_A0508.pkg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#23CD1771DD01DDCF8423651768B43C89,None,M_M9061.pkg,None,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#23D9EFBC4268383C88FC9A1B696B323A,O_S00SKY00W.pkg,M_E2000.pkg,O_S00SKY13R.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#23E0ED044BDE6652AB754F86BDDA5051,O_T40LIG00.pkg,O_F40LIG00.pkg,O_F40LIG00.pkg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#23E951061E813E8CF91B019D182C0B17,O_F00OBJ08.pkg,O_F00OBJ08.pkg,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#242463817C4B71A16970B5DA6696E039,None,None,O_D81ETC03.pkg,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
ed8_map.fx#2443ED002907FACFD54BC50209439493,None,O_M26EVT02.pkg,O_M26EVT02.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ed8_map.fx#244C89CAA3C0DD84B10899011D5A1316,M_C1010.pkg,M_C1020.pkg,M_C1010.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#247E54D3FD3BEAC6708866CEF4903E7A,O_M00BRK00.pkg,M_F3000.pkg,M_C3800.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#248EA0097EDD4332442B8A4BB4D92078,O_C28EVT04.pkg,O_T10OBJ06.pkg,O_F42EVT10.pkg,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#249E17C7B6621FAA0C9157C0606ADB6E,O_T30HOU08.pkg,O_T30HOU08.pkg,O_V98OBJ10.pkg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#24A51F0FD49F14108837B5CC49A9989D,None,None,E_EFDO017.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
ed8_map.fx#24F2E10C07D72057E5DD1B5D80A11484,M_C2201.pkg,M_F3000.pkg,M_C1420.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#25006A39CBABA00A2E66EA4FE8B53E17,M_C2810.pkg,None,None,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#25085C42865EAC159A1EE3ED651E6273,None,M_T7000.pkg,None,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
ed8_map.fx#250E541ACD1302D0641C9A8B241DEEA2,None,M_T0110.pkg,None,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#2525D2D50D83A3727318CFBB6BFCDAC0,M_V0200.pkg,None,None,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#253CCF24E70BFD7DE01EE7E61A8B693A,M_T1230.pkg,M_T1230.pkg,None,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#254CF425F997989C3BB0AE0B26ADEFFF,None,M_C1250.pkg,M_C1250.pkg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#255C5D2A020CB3CB0D532436BA60B6DC,O_C26HOU00.pkg,None,O_C26HOU00.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#256F55ECDEF84765791F1F45BB134E98,O_M34LIG12.pkg,None,O_C42LIG01.pkg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#25959D64B3BB60450AD66066500A0741,E_EF3O022.pkg,E_EF3O022.pkg,E_EF3O022.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ed8_map.fx#25C32E72A3958E411A7D3FB3E6C4B199,None,None,O_D60LIG04.pkg,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#25C462B974B3B1D2079BDF532E9004DE,None,O_R70OBJ90.pkg,O_R70OBJ90.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_map.fx#25C51E13E9B2CF515BA5619EAC3F3FB6,E_EF3O008.pkg,E_EF3O008.pkg,E_EF3O008.pkg,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
ed8_map.fx#25CECE36725DD4E4BACAFB6A2CF36993,None,E_EFDO008.pkg,E_EFDO008.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ed8_map.fx#25DFBCA41D4F3B42D24829581E6AD492,O_C24KAG02.pkg,M_F4460.pkg,M_F4460.pkg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#25F6E09D47C624E71B47AA3D626AF91C,None,None,O_I0003.pkg,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8_map.fx#25FF37598BA37534929984D11B581BD9,None,None,M_D4090.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#260E453E93641FD6E0A35CF358395070,M_T3000.pkg,M_T3000.pkg,None,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ed8_map.fx#261B09ED41A93E787164401780DF66EA,None,M_M0510.pkg,M_D2010.pkg,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ed8_map.fx#2650F90B9423B20AA2390291E1540FE5,None,O_T50EVT01.pkg,O_T50EVT01.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_map.fx#2653379FDA06970882308E18AB10E73D,M_C2820.pkg,None,M_C2820.pkg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#265EC20100AA8A909DD319F95A9A1CC4,M_T3800.pkg,M_R5200.pkg,M_D8120.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#2665546EB9805D476E204379A13E11FA,None,M_V5000.pkg,M_V5000.pkg,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#2689F8257CA7CF37ADCEC62B34959C6F,None,O_S63LIG06.pkg,O_S63LIG06.pkg,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ed8_map.fx#26D7867D7447A87B37729B8C5A1865F6,None,O_V32AIR00.pkg,O_C14EVT00.pkg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
