shader,cs3,cs4,cs5,SPECULAR_COLOR_ENABLED,MULTI_UV2_SPECULAR_MAPPING_ENABLED,USE_OUTLINE_COLOR,TRANSPARENT_DELAY_ENABLED,FORCE_CHAR_LIGHT_DIRECTION_ENABLED,RECEIVE_SHADOWS,SPECULAR_MAPPING_ENABLED,MULTIPLICATIVE_BLENDING_ENABLED,NORMAL_MAPP_DXT5_NM_ENABLED,MULTI_UV_ENANLED,RIM_LIGHTING_ENABLED,ALPHA_BLENDING_ENABLED,MULTI_UV_FACE_ENANLED,ALPHA_TESTING_ENABLED,DUDV_MAPPING_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_ENANLED,GLARE_ENABLED,SHADOW_COLOR_SHIFT_ENABLED,ADDITIVE_BLENDING_ENABLED,DOUBLE_SIDED,SUBTRACT_BLENDING_ENABLED,NORMAL_MAPPING_ENABLED,SKINNING_ENABLED,USE_OUTLINE,MULTI_UV_MULTIPLICATIVE_BLENDING_EX_ENANLED,NO_MAIN_LIGHT_SHADING_ENABLED,CUBE_MAPPING_ENABLED,GLARE_MAP_ENABLED,MULTI_UV_ADDITIVE_BLENDING_ENANLED,MULTI_UV_MULTIPLICATIVE_BLENDING_ENANLED,SPHERE_MAPPING_HAIRCUTICLE_ENABLED,SPECULAR_ENABLED,MULTI_UV2_ENANLED,NO_ALL_LIGHTING_ENABLED,MULTI_UV_SPECULAR_MAPPING_ENABLED,FOR_SHADOW,FOG_ENABLED,CARTOON_SHADING_ENABLED,VERTEX_COLOR_ENABLED,MULTI_UV_GLARE_MAP_ENABLED,PER_MATERIAL_MAIN_LIGHT_CLAMP_ENABLED,MULTI_UV_NORMAL_MAPPING_ENABLED,MULTI_UV_NO_DIFFUSE_MAPPING_ENANLED,MULTI_UV2_ADDITIVE_BLENDING_ENANLED,EMISSION_MAPPING_ENABLED,CASTS_SHADOWS,RIM_TRANSPARENCY_ENABLED,SPHERE_MAPPING_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_EX_ENANLED,PORTRAIT_GLASS_FIX,FOR_EFFECT
ed8_chr.fx#3D1300F591E10934BBA25D7E57783A64,C_CHR078.pkg,C_CHR078.pkg,C_CHR078_C70.pkg,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#3D2757BD3B91BA286D5EF61FF11838E2,C_ROB010_C97.pkg,C_ROB010_C97.pkg,C_ROB015_C90.pkg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#3D3A9204CD740D1AA62DFB5AE61885BE,E_EF1O015.pkg,E_EF1O015.pkg,E_EF1O015.pkg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#3D45578185944A9D46BCE4CF6861ED36,C_CHR047.pkg,C_CHR047.pkg,C_CHR047.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#3D51A35E39B2EDBC4CF6CD82501316BD,None,None,C_CHR008_C70.pkg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#3D5C423E6D699D8A1D4952CEDB20DE4E,None,C_MON019_C00.pkg,C_MON019_C00.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#3D700B4F62A64767A3FF757CE9D2B17D,E_EF0O018.pkg,E_EF0O018.pkg,E_EF0O018.pkg,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ed8_chr.fx#3D756AB47F637214F35382AFDAB10645,None,C_MON000_C02.pkg,C_MON000_C02.pkg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#3D8010E47864DBAA59439401EFD111BE,None,C_MON111.pkg,C_MON111.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#3D84F4496571E792042F15A7A5EEA476,None,None,C_MON172.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#3D98BC3226FB06A04890B0EF4FB4F295,None,C_MON048.pkg,C_MON054_C00.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#3DAD276BDAB18ABBEBF47D7FBA815C05,C_CHR056_C00.pkg,C_CHR056_C00.pkg,C_CHR037_CMG16.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#3DAEA99C5E404CEA544F5050795E5163,C_MON304.pkg,C_MON037.pkg,C_MON017_C02.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#3DAEEBF264610FAD42F04393BC0357FE,None,None,C_EQU572.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#3DB2C492706E5C9F4A4A91731F6282EB,None,C_MON125.pkg,C_MON125.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#3DBCABB8C6012731D444D221E6121F26,C_CHR273.pkg,C_CHR032_C00.pkg,C_CHR072_C00.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#3DC0D2B0FEBE3C7252F4775FBE7D3399,C_MON350.pkg,C_MON350.pkg,C_MON350.pkg,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ed8_chr.fx#3DD5EAB2FA1EB6A6AD4B3EF9822CA49D,None,C_MON355_C00.pkg,C_MON355_C00.pkg,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
ed8_chr.fx#3DEEC45BA1B5143AE97FC76CB5E12C34,None,C_CHR008.pkg,C_CHR008_C70.pkg,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#3DF0B83C9CC8D2CE7E618DF1C11A739B,E_EF1O011.pkg,E_EF1O011.pkg,E_EF1O011.pkg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
ed8_chr.fx#3DF781976309C966A810A08690E11FAB,None,None,C_MON073_MG16.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#3DFE7525C0C40BF5CA6806546702CE03,None,C_MON462.pkg,C_MON462.pkg,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
ed8_chr.fx#3E08A36740B1D5C741A4992A2FA38EB7,None,C_EQU839.pkg,C_EQU839.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#3E36A1D85A640B20B9B6B00BC96CE6E4,C_MON017.pkg,None,None,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#3E40C854D460CAE9D28900C7324023E8,None,O_E07EVT37.pkg,O_E07EVT37.pkg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#3E45604053C2AA78A478642E060753D6,C_CHR611.pkg,C_CHR611.pkg,C_CHR611.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#3E6943D6F50AB7C53F7C8CFF14DE94E7,None,None,C_EQU571.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#3E7084346D4B2C17B8E509021C41242F,None,None,C_MON410.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#3E88E2F952C2DBAE1B336185C6E08EF6,None,C_ROB021_C10.pkg,None,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#3EB32746C01F4B6DE0C12DBB5CA9B7E2,C_EQU139.pkg,C_EQU139.pkg,C_EQU139.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#3EED55937E3C7F13E795E08CE606E841,None,C_MON121.pkg,C_MON121.pkg,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#3F22A118B884FD0F91ADE43A2DAE4701,None,None,E_EF5O998.pkg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#3F39F9EB725E05F16E7A5FBD554CA19D,None,C_EQU203_C01.pkg,None,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#3F3C6C2F8D6C5E73453754140D3B615B,None,C_EQU090_C00.pkg,None,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#3F414FADAC0324E8240A5CE29CE9ECDD,C_ROB022.pkg,C_ROB022.pkg,C_ROB022.pkg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
ed8_chr.fx#3F4F403DAADE8C418AFE2AEE4BB6ED52,None,None,C_MON055_MG16.pkg,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#3F638E44553140D4DD7939A3BC2FA773,C_CHR026_C00.pkg,C_CHR066_C00.pkg,C_CHR420.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#3F8A52A19BA58C615DCB7F56EA056332,None,None,C_CHR000_CMG16.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#3F990215CD4D3597D316FA839E3C17CF,C_EQU092_L.pkg,C_EQU092_L.pkg,C_EQU819.pkg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#3FB71A05F53CAF872AE895599E4CF802,C_ROB000_C01.pkg,C_ROB000_C02.pkg,C_ROB000_C12.pkg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#3FD2C69FF67EFC2A3B9A90CED98C3EAF,None,None,C_CHR015_CMG16.pkg,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#3FE8DFBF04D5D039B529EA65DC3BA3C4,C_EQU232.pkg,C_EQU232.pkg,C_EQU232.pkg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#40417DBCF0136A71F8EA115CA8891BEA,None,C_ROB001.pkg,C_ROB001.pkg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
ed8_chr.fx#404F2D6530B42D61EF5FC003312E8FD0,C_ROB020.pkg,C_ROB021.pkg,C_ROB021.pkg,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
ed8_chr.fx#4076BA4FF171DC264BFA7718E761A697,C_CHR058.pkg,C_CHR058.pkg,C_CHR058.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#4079D2B963364DA34081758232C376F8,C_EQU015.pkg,C_EQU015.pkg,C_EQU015.pkg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#408789AD9FD90E90827DE5EEFFC46B10,None,None,C_MON069_MG16.pkg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#4087A446703C5530891BEF1F8A9D8995,O_R14EVT00.pkg,O_T02EVT48.pkg,O_T02EVT48.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#40B9EE065E3F062E8F53EF030C8A7819,None,C_ROB001.pkg,C_ROB001.pkg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0
ed8_chr.fx#40DEC4CB7B86CCA18EACD0300F3CF554,E_EF0O051.pkg,E_EF0O051.pkg,E_EF0O051.pkg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#411240BB2D15F87C383E534D8C21B84E,C_MON066_C00.pkg,C_MON066_C00.pkg,C_MON066.pkg,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#4118BABEF395DCC5D7DDE313C81843E0,None,C_MON016_C00.pkg,C_MON016_C00.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#41207CDF458567406B88BBDFFC2BBFBC,C_CHR039.pkg,C_CHR039.pkg,C_CHR039.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#412BD88286A7659E241364CD45139011,C_CHR047.pkg,C_CHR047.pkg,C_CHR047.pkg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#412C4422A0A8C41F79EEB01A7260118F,E_EF0O037.pkg,E_EF0O037.pkg,E_EF0O037.pkg,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
ed8_chr.fx#414F03AECD35F84087083A0414AA68DA,None,None,C_EQU1117.pkg,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#414F879294DE9E4A9EA97E20D980A9EE,None,C_ROB000_C13.pkg,None,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
ed8_chr.fx#416FAD87FFB03739A07AEBFE28FA58C0,C_MON000.pkg,C_MON000.pkg,C_MON000.pkg,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#4188B7C372114541BD9C47501DC10BB2,None,None,C_ROB015_C90.pkg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#419AD901C34D43572595F4014D5BC47B,C_CHR950.pkg,C_EQU045.pkg,C_CHR950.pkg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#421D953577FC7DE0CAF34DE8CD897034,C_CHR018_C00.pkg,C_CHR018_C00.pkg,C_CHR046.pkg,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#4234243B1D97597A9A2782C9A1D1F049,None,C_EQU061.pkg,C_EQU061.pkg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#425C0191359F1D0236878F78D87080CA,C_CHR210.pkg,C_CHR210.pkg,C_CHR210.pkg,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#428CBD45F86359CE3372737948158377,None,None,C_MON197.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#42D35F81AE155DB621F049AD1BB7C661,None,E_EF6O044.pkg,E_EF6O044.pkg,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ed8_chr.fx#42DFF062065BFC36B46D82512A45CF57,None,C_MON122_C01.pkg,C_MON122_C01.pkg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#42F81E40E98E8079317C1BD035D87E97,E_EF0O006.pkg,E_EF0O006.pkg,E_EF0O006.pkg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#43193084B51F2B45AC051CF5116585C8,None,E_EFAO010.pkg,E_EFAO010.pkg,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
ed8_chr.fx#434F3319B3A5EFA522D337CD598D7F53,None,None,C_CHR506.pkg,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#4353EB85E86679AE546EF80AC2CCC682,C_CHR306.pkg,C_CHR304.pkg,C_CHR304.pkg,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#435F09F58101442A2CA4DBA399110C82,None,C_ROB021_C10.pkg,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#43637C6BAE665F691D071263307EBF36,None,C_MON041_C00.pkg,C_MON041_C00.pkg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ed8_chr.fx#438E626B3AB49BC187F025C696D37E7D,C_CHR074.pkg,C_EQU910.pkg,C_CHR046.pkg,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#43908C853D966A373118677862503A56,C_CHR005.pkg,C_CHR034_C00.pkg,C_CHR005_C64.pkg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#43B4114CC5B5A5A4F891E9FD58EDBA6A,None,None,E_EF5O997.pkg,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ed8_chr.fx#43D3CBF5E09474B75B89C5D907899399,C_CHR030_C00.pkg,C_CHR030_C00.pkg,C_EQU005.pkg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
ed8_chr.fx#43DC604307AFF9EEAD901B8ED8F8BCF2,None,None,C_CHR015_CMG16.pkg,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8_chr.fx#43E3649C0666643AE186EF99B269A55E,None,C_CHR087_C00.pkg,C_CHR081.pkg,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ed8_chr.fx#43E96D7A4DC0D2EA1B48C3BF4088605F,None,None,C_CHR113_C75.pkg,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
