shader,cs1,cs2,cs3,cs4,cs5,CASTS_SHADOWS_VITA,LIGHTING_ENABLED,NO_MAIN_LIGHT_SHADING_ENABLED,MULTI_UV_SPECULAR_MAPPING_ENABLED,NO_ALL_LIGHTING_ENABLED,CUBE_MAPPING_ENABLED,MULTI_UV_ENANLED,USE_OUTLINE_COLOR,MULTI_UV_FACE_ENANLED,SPHERE_MAPPING_HAIRCUTICLE_ENABLED,SKINNING_ENABLED,WATER_SURFACE_ENABLED,GLARE_HIGHTPASS_ENABLED,MULTI_UV_TEXCOORD_OFFSET_ENABLED,CASTS_SHADOWS_ONLY,DURANTE_FORCE_PORTRAIT_PASS,FORCE_NO_PER_VERTEX_LIGHTING,NO_SSAO,PORTRAIT_GLASS_FIX,NORMAL_MAPP_DXT5_LP_ENABLED,GENERATE_RELFECTION_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_ENANLED,MULTI_UV_OCCULUSION_MAPPING_ENABLED,FAKE_CONSTANT_SPECULAR_ENABLED,FAR_CLIP_BY_DITHER_ENABLED,MULTI_UV2_SPECULAR_MAPPING_ENABLED,MULTI_UV_NORMAL_MAPPING_ENABLED,NO_DYNAMIC_LIGHT,SUBTRACT_BLENDING_ENABLED,ALPHA_TESTING_ENABLED,WINDY_GRASS_ENABLED,MULTI_UV_MULTIPLICATIVE_BLENDING_EX_ENANLED,DUDV_MAPPING_ENABLED,EMISSION_MAPPING_ENABLED,TEXTURE_ENABLED,DOUBLE_SIDED,SHDOW_DOUBLE_SIDED,TRANSPARENT_DELAY_ENABLED,NOTHING_ENABLED,GLARE_MAP_ENABLED,NORMAL_MAPPING_ENABLED,PER_MATERIAL_MAIN_LIGHT_CLAMP_ENABLED,MULTI_UV2_TEXCOORD_OFFSET_ENABLED,FOG_ENABLED,USE_OUTLINE,MULTI_UV_SHADOW_ENANLED,MULTI_UV2_SHADOW_ENANLED,RIM_TRANSPARENCY_ENABLED,BLEND_VERTEX_COLOR_BY_ALPHA_ENABLED,HALF_LAMBERT_LIGHTING_ENABLED,ADDITIVE_BLENDING_ENABLED,TEXCOORD_OFFSET_ENABLED,SPHERE_MAPPING_ENABLED,RECEIVE_SHADOWS,CARTOON_SHADING_ENABLED,MULTI_UV_ADDITIVE_BLENDING_ENANLED,CARTOON_HILIGHT_ENABLED,UNDER_WATER_ONLY_ENABLED,MULTIPLEX_HEMISPHERE_AMBIENT_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_LM_ENANLED,SPECULAR_COLOR_ENABLED,RECEIVE_SHADOWS_VITA,GLARE_ENABLED,VERTEX_COLOR_ENABLED,FOR_SHADOW,SPECULAR_MAPPING_ENABLED,SHADOW_COLOR_SHIFT_ENABLED,FORCE_CHAR_LIGHT_DIRECTION_ENABLED,LOCAL_MATERIAL_ENABLED,RIM_LIGHTING_ENABLED,MULTI_UV2_ENANLED,GLARE_EMISSION_ENABLED,CASTS_SHADOWS,PER_PIXEL_SPECULAR_ENABLED,TWOPASS_ALPHA_BLENDING_ENABLED,WINDY_GRASS_TEXV_WEIGHT_ENABLED,MULTI_UV2_MULTIPLICATIVE_BLENDING_EX_ENANLED,UNDER_WATER_ENABLED,MULTI_UV_MULTIPLICATIVE_BLENDING_LM_ENANLED,MULTI_UV_MULTIPLICATIVE_BLENDING_ENANLED,MULTI_UV2_ADDITIVE_BLENDING_ENANLED,OCCULUSION_MAPPING_ENABLED,MULTI_UV_GLARE_MAP_ENABLED,ALPHA_BLENDING_ENABLED,MULTIPLICATIVE_BLENDING_ENABLED,SPECULAR_ENABLED,MULTI_UV_NO_DIFFUSE_MAPPING_ENANLED,EMVMAP_AS_IBL_ENABLED,HEMISPHERE_AMBIENT_ENABLED,FOR_EFFECT,NORMAL_MAPP_DXT5_NM_ENABLED,PROJECTION_MAP_ENABLED,FOG_RATIO_ENABLED,UVA_SCRIPT_ENABLED
ed8.fx#A109CDBBAC77ACF1A0EAE895E08C50B9,M_A1800.pkg,M_A2001.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8.fx#A12D2B274F1D5B6F80D37E5BAFC853D8,M_T3000.pkg,M_T3000.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A13DC3BB5D5F283468715C35B9A7B54F,None,E_EFOBJ088.pkg,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
ed8.fx#A14959DD1BA9D1BD15341499C9C33C77,O_C06TBL01.pkg,O_C06TBL01.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A14B27013B20CF5A3101D343E41FC7F8,C_MON099.pkg,C_MON099.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A1507CA99156B9A1CD7475E5C224E195,M_C0610.pkg,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8.fx#A17433A002F29538F71C2D7A27527255,M_A1800.pkg,M_A2001.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ed8.fx#A1775433D6B3725713FD53D8AD56F972,None,M_BT5020.pkg,None,None,None,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A182337898D96BF059BF74831B055051,C_MON104_C00.pkg,C_MON104_C00.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8.fx#A1841DBC0FA8F0CC07B96C6FC233054A,M_R0810.pkg,M_BT4500.pkg,None,None,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
ed8.fx#A1B7D2B6AD0DC6F23522CD8397EEC67B,None,M_R0320.pkg,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
ed8.fx#A1DC47E4211CED46647FCCF871742EA0,None,O_R06EVT01.pkg,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8.fx#A1ECCD96DBB6B3972C18458BEDBEEEA7,M_C0600.pkg,M_M1200.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
ed8.fx#A20B90C0E49813AAD13DDD98C7F1992F,None,M_BT4500.pkg,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
ed8.fx#A20E713D3046946E86CED98A67D1EBCE,M_A1800.pkg,M_A2001.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ed8.fx#A2123169D7D026619DC327766F9D9941,None,M_A2005.pkg,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
ed8.fx#A21E655CB1CB9D9D02A7D27AB27A2FF3,M_BT3500.pkg,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8.fx#A2240063CBCED0619B6EF6E172335BC6,None,C_NPC610_C00.pkg,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A22F8A1597956C11402EBFED57423A02,O_M30LIG01.pkg,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ed8.fx#A23F6D8353377901A894352F9208AD68,None,M_T4601.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A2408A159C0784832CC69C87D554743B,None,O_S00SKY71.pkg,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8.fx#A24FD140D67146ABF360C67285848D7D,None,C_EQU921.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A28E5CFB015F25745EB386490FFBCFB4,M_A3000.pkg,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
ed8.fx#A2BDF8793D922619E02DCA0F6D2E625A,M_T1550.pkg,M_T1550.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A2C2D64E4F57B21C01A32B6A21AC4C1D,C_NPC023.pkg,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ed8.fx#A2C4FE5FA7075F6E1B2DE92D600F8952,None,C_NPC081.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8.fx#A2DA0901FFC3A995D8D8F5E82F722A97,O_T10ETC22.pkg,O_T10ETC22.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A2F23BEE0BBA130937131A7886172C8D,C_MON022.pkg,C_MON022.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A300BCD96E27CBEC8FC44EF0BDBD6C29,O_T40TRE00.pkg,M_T2400.pkg,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8.fx#A307CD2134E1A474FD76D8503F3C7675,C_EQU030.pkg,C_EQU029.pkg,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A314251A8078DEBD161134C56F727962,M_T2120.pkg,M_M3500.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ed8.fx#A323E881B7DACA3C48C2C64CAB8A13F5,M_T3530.pkg,M_T3530.pkg,None,None,None,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8.fx#A32A1493175183236D2EA2839A0DCC6A,None,M_R0820.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ed8.fx#A337FEFD4223123316A88B858DBBB4F2,M_A2008.pkg,M_BT5000.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A33CBECE84AECD5AF0AF0991709BD9AF,None,M_R1100.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ed8.fx#A33FB9725D6FF0B08D723A6888C7172A,C_MON140.pkg,C_MON140.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ed8.fx#A34ABA112F7BEC06101419B191831764,M_C0700.pkg,None,None,None,None,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A34F72A4318F0E0644809C629B276D7B,None,M_R0640.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ed8.fx#A36080BBDED0CFB69E241720EB2D3784,O_R04ETC00.pkg,O_R04ETC00.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ed8.fx#A362C15A601745A5E20FF5113ED3AE5E,M_R0030.pkg,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8.fx#A364271406153E674E1078DE174E8FDC,None,O_T02EVT04.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A383AA208294910714F9486727419749,C_MON006.pkg,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A39DD61D6CE732AEF2033EA48B838119,C_NPC041.pkg,C_NPC074.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed8.fx#A3AB2DC2BF9EF85A33972C36A8B0C5E3,None,O_S00HEL02.pkg,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ed8.fx#A3DBD0481DDBD65EBF636FEC46C85D21,M_A1900.pkg,C_EQU185.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A3E2C6B8CA7F972E4FF61642CDDB947D,M_A0000.pkg,M_A0000.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ed8.fx#A3E56A8063E9585B6E49B88B880B7360,E_EFOBJ037.pkg,E_EFOBJ037.pkg,None,None,None,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ed8.fx#A3E6DD31C1754615C5499DAA1EABCD7A,M_M3002.pkg,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ed8.fx#A3E721B15612B663BC07DDBB26825A31,O_T00EVT09.pkg,O_T57ETC00.pkg,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
